property_name,bhk,sale_price,rent_price,area_sqft,price_per_sqft,micro_market,city,source,listing_url,gross_rental_yield,source_count,affordability_index
Hiranandani Emerald,3 BHK,45008730,118562,1639,27628,Andheri,Mumbai,Housing.com,https://housing.com/buy/8156048,3.16,1,85.74
L&T Towers,2 BHK,26774992,68931,871,31677,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/5114792,3.09,1,98.31
Shapoorji Grandeur,2 BHK,29854375,81102,920,31144,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/3300504,3.26,1,96.65
Mahindra Palava,3 BHK,49990507,120311,1635,31129,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/6188378,2.89,3,96.61
Mahindra Palava,3 BHK,49990507,120311,1635,31129,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/2441028,2.89,3,96.61
Mahindra Palava,3 BHK,49990507,120311,1635,31129,Andheri,Mumbai,Housing.com,https://housing.com/buy/2061894,2.89,3,96.61
Hiranandani Gardens,4 BHK,109445579,215345,3104,34356,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/5599554,2.36,1,106.62
Kanakia Paradise,2 BHK,31064765,84029,869,36741,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/2332682,3.25,1,114.02
Dosti Luxuria,2 BHK,27208078,54689,919,28697,Andheri,Mumbai,Housing.com,https://housing.com/buy/9795597,2.41,1,89.06
Runwal Paradise,1 BHK,15540359,31768,551,29193,Andheri,Mumbai,99acres,https://www.99acres.com/property/5178248,2.45,1,90.6
Kalpataru Regent,3 BHK,31331559,63746,1041,30088,Andheri,Mumbai,99acres,https://www.99acres.com/property/9428782,2.44,1,93.38
Oberoi Lakeside,4 BHK,78840589,146135,2660,29675,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/1827175,2.22,1,92.09
Runwal Grandeur,3 BHK,41540796,90711,1434,27766,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/7514338,2.62,1,86.17
Runwal Lakeside,2 BHK,37073317,77715,1166,30993,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/5600583,2.52,1,96.18
Shapoorji City,3 BHK,66525480,157714,1901,33773,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/2265904,2.84,2,104.81
Shapoorji City,3 BHK,66525480,157714,1901,33773,Andheri,Mumbai,Housing.com,https://housing.com/buy/4560343,2.84,2,104.81
Rustomjee Regent,2 BHK,35976990,67686,1103,31555,Andheri,Mumbai,Housing.com,https://housing.com/buy/3465610,2.26,1,97.93
Kanakia Luxuria,1 BHK,22344068,58654,634,34889,Andheri,Mumbai,Housing.com,https://housing.com/buy/6264033,3.15,1,108.28
Runwal Crown,2 BHK,22637691,38914,708,31807,Andheri,Mumbai,99acres,https://www.99acres.com/property/7829361,2.06,1,98.71
Rustomjee Exotica,4 BHK,98332066,190867,3359,30257,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/5050358,2.33,1,93.9
Lodha Luxuria,1 BHK,14073121,34388,458,29709,Andheri,Mumbai,Housing.com,https://housing.com/buy/7474789,2.93,1,92.2
Dosti Bliss,2 BHK,40877647,92826,1162,33839,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/6618490,2.72,1,105.02
Mahindra Regent,1 BHK,18301595,30588,646,29626,Andheri,Mumbai,99acres,https://www.99acres.com/property/3153471,2.01,1,91.94
Wadhwa Regent,2 BHK,34077742,62149,900,36270,Andheri,Mumbai,99acres,https://www.99acres.com/property/7361558,2.19,1,112.56
L&T Megapolis,2 BHK,23000896,58933,814,28740,Andheri,Mumbai,Housing.com,https://housing.com/buy/9439284,3.07,1,89.19
Lodha Serenity,2 BHK,18129681,30313,675,27712,Andheri,Mumbai,99acres,https://www.99acres.com/property/6613127,2.01,1,86.0
Lodha Springs,2 BHK,30298083,83301,974,32558,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/4568723,3.3,1,101.04
Hiranandani Sapphire,3 BHK,61995971,112813,1895,32132,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/9744785,2.18,1,99.72
Kalpataru Emerald,2 BHK,26522620,52735,797,33136,Andheri,Mumbai,99acres,https://www.99acres.com/property/6445768,2.39,2,102.83
Kalpataru Emerald,2 BHK,26522620,52735,797,33136,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/295217,2.39,2,102.83
Wadhwa Nest,1 BHK,12993008,28983,483,28100,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/7645526,2.68,1,87.21
Kalpataru Meadows,2 BHK,35474084,60803,1151,31210,Andheri,Mumbai,99acres,https://www.99acres.com/property/1077771,2.06,2,96.86
Kalpataru Meadows,2 BHK,35474084,60803,1151,31210,Andheri,Mumbai,Housing.com,https://housing.com/buy/4402973,2.06,2,96.86
Kalpataru Towers,2 BHK,21209959,35468,706,31172,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/8022458,2.01,1,96.74
Runwal Phase 1,4 BHK,67924796,166437,2149,30950,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/2808961,2.94,2,96.05
Runwal Phase 1,4 BHK,67924796,166437,2149,30950,Andheri,Mumbai,Housing.com,https://housing.com/buy/1473205,2.94,2,96.05
Rustomjee Luxuria,2 BHK,21198741,52636,710,29975,Andheri,Mumbai,Housing.com,https://housing.com/buy/5544874,2.98,1,93.03
Lodha City,3 BHK,33100829,65848,1103,31384,Andheri,Mumbai,Housing.com,https://housing.com/buy/8770583,2.39,1,97.4
Runwal Springs,3 BHK,40734343,101028,1352,31080,Andheri,Mumbai,Housing.com,https://housing.com/buy/7342228,2.98,3,96.45
Runwal Springs,3 BHK,40734343,101028,1352,31080,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/3346020,2.98,3,96.45
Runwal Springs,3 BHK,40734343,101028,1352,31080,Andheri,Mumbai,99acres,https://www.99acres.com/property/8932979,2.98,3,96.45
Dosti City,4 BHK,107816821,297652,3279,31446,Andheri,Mumbai,99acres,https://www.99acres.com/property/3880566,3.31,1,97.59
Dosti Phase 2,3 BHK,61033692,157522,1918,32881,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/9697850,3.1,1,102.04
Shapoorji Panorama,2 BHK,33801478,89502,1193,29476,Andheri,Mumbai,Housing.com,https://housing.com/buy/6123658,3.18,1,91.48
Runwal Pinnacle,2 BHK,34656043,90787,999,34117,Andheri,Mumbai,Housing.com,https://housing.com/buy/6481306,3.14,1,105.88
L&T Phase 1,2 BHK,22330558,54338,783,28366,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/221342,2.92,1,88.03
Kanakia Skyline,3 BHK,30348654,61270,1037,30221,Andheri,Mumbai,99acres,https://www.99acres.com/property/9731425,2.42,1,93.79
Oberoi Haven,3 BHK,40747118,69951,1347,30568,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/3348620,2.06,1,94.87
Shapoorji Grandeur,1 BHK,19505238,36051,599,34129,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/2605032,2.22,1,105.92
Rustomjee Enclave,2 BHK,36297877,94189,1157,30560,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/6981126,3.11,2,94.84
Rustomjee Enclave,2 BHK,36297877,94189,1157,30560,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/7230860,3.11,2,94.84
Shapoorji Nest,3 BHK,49332833,84832,1666,30094,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/3051410,2.06,1,93.39
Tata Exotica,1 BHK,19349364,37178,575,33101,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/5350425,2.31,1,102.73
Rustomjee Regent,3 BHK,59813487,144223,1658,34594,Andheri,Mumbai,99acres,https://www.99acres.com/property/8208879,2.89,1,107.36
Oberoi Regent,3 BHK,31022602,86004,1031,28932,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/3950247,3.33,1,89.79
Piramal Luxuria,3 BHK,52258517,152226,1784,30370,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/6537100,3.5,1,94.25
Godrej Gardens,3 BHK,41454839,112051,1297,32895,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/9032627,3.24,1,102.09
Hiranandani Towers,2 BHK,33106232,58736,1081,29794,Andheri,Mumbai,99acres,https://www.99acres.com/property/9308800,2.13,1,92.46
Kalpataru Boulevard,3 BHK,51373820,113476,1438,35856,Andheri,Mumbai,99acres,https://www.99acres.com/property/3068684,2.65,1,111.28
Shapoorji Skyline,3 BHK,37223852,71402,1326,27571,Andheri,Mumbai,99acres,https://www.99acres.com/property/3611089,2.3,2,85.56
Shapoorji Skyline,3 BHK,37223852,71402,1326,27571,Andheri,Mumbai,Housing.com,https://housing.com/buy/1680809,2.3,2,85.56
Tata Springs,2 BHK,24345552,64152,740,33682,Andheri,Mumbai,99acres,https://www.99acres.com/property/9603428,3.16,3,104.53
Tata Springs,2 BHK,24345552,64152,740,33682,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/4614734,3.16,3,104.53
Tata Springs,2 BHK,24345552,64152,740,33682,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/1562758,3.16,3,104.53
Kalpataru Haven,2 BHK,38515111,64485,1191,31441,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/9244973,2.01,1,97.57
Lodha Premia,3 BHK,68797319,145390,1951,34910,Andheri,Mumbai,99acres,https://www.99acres.com/property/4326624,2.54,1,108.34
Oberoi Phase 2,3 BHK,41515171,118177,1266,33792,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/2895909,3.42,3,104.87
Oberoi Phase 2,3 BHK,41515171,118177,1266,33792,Andheri,Mumbai,Housing.com,https://housing.com/buy/9609250,3.42,3,104.87
Oberoi Phase 2,3 BHK,41515171,118177,1266,33792,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/4810869,3.42,3,104.87
Lodha Palava,3 BHK,39026460,86782,1270,30615,Andheri,Mumbai,Housing.com,https://housing.com/buy/7500307,2.67,1,95.01
Wadhwa Premia,2 BHK,36075094,89253,1177,31669,Andheri,Mumbai,Housing.com,https://housing.com/buy/509445,2.97,2,98.28
Wadhwa Premia,2 BHK,36075094,89253,1177,31669,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/1151552,2.97,2,98.28
Lodha Haven,3 BHK,44809936,82603,1295,33607,Andheri,Mumbai,Housing.com,https://housing.com/buy/6082316,2.21,2,104.3
Lodha Haven,3 BHK,44809936,82603,1295,33607,Andheri,Mumbai,99acres,https://www.99acres.com/property/9450359,2.21,2,104.3
Tata Grandeur,2 BHK,32197333,71811,1152,28785,Andheri,Mumbai,Housing.com,https://housing.com/buy/7616491,2.68,1,89.33
Godrej Bliss,1 BHK,12258920,33975,406,30604,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/1517469,3.33,1,94.98
L&T Megapolis,2 BHK,30720021,60306,996,30348,Andheri,Mumbai,99acres,https://www.99acres.com/property/3611707,2.36,1,94.18
Piramal Paradise,4 BHK,64242582,127540,2226,30304,Andheri,Mumbai,Housing.com,https://housing.com/buy/1215888,2.38,1,94.05
Wadhwa Nest,3 BHK,39781886,86195,1341,30683,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/4598629,2.6,1,95.22
Godrej Pinnacle,3 BHK,33888228,61147,1101,31321,Andheri,Mumbai,99acres,https://www.99acres.com/property/5744910,2.17,2,97.2
Godrej Pinnacle,3 BHK,33888228,61147,1101,31321,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/6371002,2.17,2,97.2
Piramal Haven,2 BHK,28283121,57098,894,31097,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/2061972,2.42,1,96.51
Piramal Megapolis,4 BHK,104340820,241568,3302,30556,Andheri,Mumbai,99acres,https://www.99acres.com/property/3826605,2.78,1,94.83
Oberoi Vista,2 BHK,33730362,56262,1064,32121,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/6024482,2.0,1,99.69
Dosti Phase 2,3 BHK,32908759,80421,1041,30189,Andheri,Mumbai,Housing.com,https://housing.com/buy/8897830,2.93,1,93.69
Rustomjee Nest,1 BHK,13976751,34862,472,30603,Andheri,Mumbai,Housing.com,https://housing.com/buy/3395537,2.99,1,94.97
Hiranandani Habitat,3 BHK,44553387,79892,1293,34933,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/7581766,2.15,1,108.41
Lodha Paradise,3 BHK,35145026,97201,1247,29073,Andheri,Mumbai,99acres,https://www.99acres.com/property/3327311,3.32,2,90.23
Lodha Paradise,3 BHK,35145026,97201,1247,29073,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/143832,3.32,2,90.23
Mahindra Emerald,4 BHK,68045840,177385,2018,32577,Andheri,Mumbai,Housing.com,https://housing.com/buy/3310965,3.13,1,101.1
Tata Riviera,3 BHK,61757403,125673,1739,35271,Andheri,Mumbai,99acres,https://www.99acres.com/property/4173591,2.44,1,109.46
Godrej Crown,3 BHK,43404889,103259,1427,31986,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/4195844,2.85,1,99.27
Mahindra Premia,3 BHK,45518699,126918,1502,31676,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/4355761,3.35,1,98.3
Shapoorji Luxuria,1 BHK,17162193,43815,539,32068,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/2940248,3.06,1,99.52
Shapoorji Vista,3 BHK,42459998,115118,1438,29704,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/5497276,3.25,2,92.18
Shapoorji Vista,3 BHK,42459998,115118,1438,29704,Andheri,Mumbai,99acres,https://www.99acres.com/property/6452291,3.25,2,92.18
Lodha Heights,3 BHK,63364626,166496,1927,32128,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/2458881,3.15,1,99.71
Runwal Sapphire,2 BHK,26207370,47388,882,31045,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/7142917,2.17,1,96.35
Dosti Luxuria,1 BHK,14143271,37432,445,30866,Andheri,Mumbai,99acres,https://www.99acres.com/property/8232805,3.18,1,95.79
Kanakia Nest,3 BHK,34395844,65183,1227,28217,Andheri,Mumbai,Housing.com,https://housing.com/buy/5948659,2.27,1,87.57
Rustomjee Paradise,2 BHK,26171859,69774,852,29503,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/7444745,3.2,1,91.56
Kanakia Emerald,1 BHK,15395835,29700,505,31658,Andheri,Mumbai,Housing.com,https://housing.com/buy/8929692,2.31,1,98.25
Piramal Crown,3 BHK,56479727,119668,1693,32174,Andheri,Mumbai,Housing.com,https://housing.com/buy/6273308,2.54,1,99.85
Piramal Nest,2 BHK,37575527,80007,1147,31947,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/1815756,2.56,1,99.15
Runwal Vista,3 BHK,47830180,91392,1854,26958,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/2594224,2.29,1,83.66
Lodha Meadows,1 BHK,17590976,45798,536,31692,Andheri,Mumbai,Housing.com,https://housing.com/buy/8254376,3.12,3,98.35
Lodha Meadows,1 BHK,17590976,45798,536,31692,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/537671,3.12,3,98.35
Lodha Meadows,1 BHK,17590976,45798,536,31692,Andheri,Mumbai,99acres,https://www.99acres.com/property/1062405,3.12,3,98.35
L&T Premia,1 BHK,20116539,56256,640,31703,Andheri,Mumbai,Housing.com,https://housing.com/buy/8906035,3.36,2,98.39
L&T Premia,1 BHK,20116539,56256,640,31703,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/5549856,3.36,2,98.39
Tata Gardens,4 BHK,95087826,256687,3439,28510,Andheri,Mumbai,Housing.com,https://housing.com/buy/3368074,3.24,2,88.48
Tata Gardens,4 BHK,95087826,256687,3439,28510,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/737107,3.24,2,88.48
Wadhwa Pinnacle,1 BHK,19768780,49023,568,33525,Andheri,Mumbai,99acres,https://www.99acres.com/property/3179134,2.98,1,104.04
L&T Paradise,2 BHK,28489700,79380,814,34378,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/6166146,3.34,1,106.69
Wadhwa Nest,3 BHK,33489686,82622,1064,30799,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/3684204,2.96,1,95.58
Lodha Vista,1 BHK,17475874,50286,570,29328,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/7553568,3.45,2,91.02
Lodha Vista,1 BHK,17475874,50286,570,29328,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/2032922,3.45,2,91.02
Lodha Luxuria,3 BHK,31378577,61699,1085,28940,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/4752899,2.36,3,89.81
Lodha Luxuria,3 BHK,31378577,61699,1085,28940,Andheri,Mumbai,Housing.com,https://housing.com/buy/6875645,2.36,3,89.81
Lodha Luxuria,3 BHK,31378577,61699,1085,28940,Andheri,Mumbai,99acres,https://www.99acres.com/property/4191595,2.36,3,89.81
Shapoorji Paradise,2 BHK,34815002,92897,1110,30611,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/9818356,3.2,1,95.0
Kalpataru Phase 1,2 BHK,26393945,62102,940,27507,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/8673980,2.82,3,85.37
Kalpataru Phase 1,2 BHK,26393945,62102,940,27507,Andheri,Mumbai,99acres,https://www.99acres.com/property/5236293,2.82,3,85.37
Kalpataru Phase 1,2 BHK,26393945,62102,940,27507,Andheri,Mumbai,Housing.com,https://housing.com/buy/2511328,2.82,3,85.37
Wadhwa Phase 2,3 BHK,62876674,141186,1812,33651,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/3454449,2.69,1,104.43
Shapoorji Bliss,1 BHK,14593229,33796,433,33285,Andheri,Mumbai,Housing.com,https://housing.com/buy/4021852,2.78,1,103.3
Shapoorji Springs,2 BHK,36411009,83841,1090,33191,Andheri,Mumbai,Housing.com,https://housing.com/buy/7744475,2.76,1,103.01
Shapoorji Sapphire,1 BHK,20182326,35522,608,33149,Andheri,Mumbai,99acres,https://www.99acres.com/property/5283908,2.11,1,102.88
Rustomjee Serenity,3 BHK,36260315,79020,1248,29495,Andheri,Mumbai,Housing.com,https://housing.com/buy/4846331,2.62,1,91.54
Tata Enclave,2 BHK,31052021,78409,1047,30707,Andheri,Mumbai,Housing.com,https://housing.com/buy/7939114,3.03,1,95.3
Rustomjee Enclave,3 BHK,58318394,137252,1884,30487,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/8878041,2.82,1,94.61
Shapoorji Habitat,2 BHK,27122668,56488,932,29464,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/4676525,2.5,1,91.44
Kanakia Sapphire,4 BHK,85287405,225870,2997,29643,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/1091256,3.18,1,91.99
Shapoorji Serenity,2 BHK,18898789,45233,663,27619,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/2599267,2.87,1,85.71
Lodha Riviera,3 BHK,52015527,130452,1570,32372,Andheri,Mumbai,99acres,https://www.99acres.com/property/4740168,3.01,1,100.46
Dosti Greens,1 BHK,17277124,35046,579,29436,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/6113115,2.43,2,91.35
Dosti Greens,1 BHK,17277124,35046,579,29436,Andheri,Mumbai,99acres,https://www.99acres.com/property/4453182,2.43,2,91.35
Mahindra Phase 3,3 BHK,34757099,67639,1176,30123,Andheri,Mumbai,99acres,https://www.99acres.com/property/4975748,2.34,1,93.48
Godrej Greens,1 BHK,14954315,26510,497,29092,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/3283194,2.13,1,90.28
Hiranandani Megapolis,3 BHK,42574359,77163,1518,27290,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/705181,2.17,1,84.69
Lodha Habitat,3 BHK,45820397,102993,1540,28893,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/1451542,2.7,1,89.67
Dosti Grandeur,2 BHK,29961947,53862,993,28843,Andheri,Mumbai,Housing.com,https://housing.com/buy/2714992,2.16,1,89.51
L&T Grandeur,3 BHK,56881056,115628,1646,33328,Andheri,Mumbai,99acres,https://www.99acres.com/property/4823464,2.44,3,103.43
L&T Grandeur,3 BHK,56881056,115628,1646,33328,Andheri,Mumbai,Housing.com,https://housing.com/buy/1776072,2.44,3,103.43
L&T Grandeur,3 BHK,56881056,115628,1646,33328,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/5054554,2.44,3,103.43
Shapoorji Enclave,3 BHK,59551507,173131,1820,34277,Andheri,Mumbai,Housing.com,https://housing.com/buy/2568423,3.49,1,106.38
Dosti Vista,2 BHK,22856566,56825,775,29809,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/6309650,2.98,1,92.51
Hiranandani Luxuria,1 BHK,17626349,35198,549,33664,Andheri,Mumbai,Housing.com,https://housing.com/buy/3746873,2.4,1,104.47
Kalpataru Grandeur,3 BHK,59405461,102394,1909,31250,Andheri,Mumbai,99acres,https://www.99acres.com/property/8033192,2.07,1,96.98
Oberoi Paradise,1 BHK,17128399,28856,537,32518,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/3172976,2.02,1,100.92
Godrej Boulevard,3 BHK,39846734,97335,1223,33292,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/3947422,2.93,1,103.32
Tata Phase 2,3 BHK,39938902,77599,1046,36472,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/1686697,2.33,1,113.19
Mahindra Boulevard,3 BHK,62470440,130397,1907,31720,Andheri,Mumbai,Housing.com,https://housing.com/buy/5749233,2.5,1,98.44
Mahindra Emerald,2 BHK,23690934,42690,673,35261,Andheri,Mumbai,99acres,https://www.99acres.com/property/9088657,2.16,1,109.43
Kalpataru Lakeside,3 BHK,35973336,98683,1091,31963,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/817225,3.29,1,99.19
Shapoorji Crown,3 BHK,31079777,71173,1118,29076,Andheri,Mumbai,99acres,https://www.99acres.com/property/7850071,2.75,1,90.24
L&T Grandeur,4 BHK,76553026,187501,2457,32762,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/5188999,2.94,2,101.67
L&T Grandeur,4 BHK,76553026,187501,2457,32762,Andheri,Mumbai,99acres,https://www.99acres.com/property/7464108,2.94,2,101.67
Kanakia Greens,4 BHK,85939525,237592,2589,34459,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/7910193,3.32,1,106.94
Lodha Premia,1 BHK,14767690,31417,438,34853,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/8778905,2.55,2,108.16
Lodha Premia,1 BHK,14767690,31417,438,34853,Andheri,Mumbai,Housing.com,https://housing.com/buy/4667325,2.55,2,108.16
L&T Palava,2 BHK,33902440,75715,1152,29649,Andheri,Mumbai,NoBroker,https://www.nobroker.in/property/9967002,2.68,1,92.01
Kalpataru Premia,3 BHK,43433077,86839,1466,30874,Andheri,Mumbai,Housing.com,https://housing.com/buy/1588303,2.4,1,95.82
Kanakia Greens,3 BHK,43705868,74931,1545,29691,Andheri,Mumbai,MagicBricks,https://www.magicbricks.com/property/8101028,2.06,1,92.14
